Gene	unscaled_hpd_low	unscaled_hpd_high	unscaled_hpd_map	log10_ci_low	log10_ci_high	log10_map	2.5th	97.5th	mean	median
POU5F1	0.0447738484	0.4674788281	0.1343172702	-1.18468475	-0.30103469	-0.51321814	0.0526213174162523	0.478127979337884	0.234962847816681	0.218047310032207
POU5F2	5.002e-07	0.0115105687	0.0003973991	-6.13853548	-1.9951475	-4.98169211	8.63033778224838e-07	0.012584049335333	0.00277590073241478	8.93333865500066e-05
POU6F1	5.157e-07	0.428959516	0.0667830539	-1.66965533	-0.3010351	-0.66939459	0.0103398617004334	0.465187233740155	0.177986529991539	0.145544217977331
POU6F2	5.01e-07	0.0128719425	0.0005945675	-5.93435766	-1.78323128	-2.565071	1.08572768527448e-06	0.0145590444676562	0.002812914431135	0.000377969980514521
PP2D1	0.0197628161	0.4504697755	0.0942986314	-1.35780085	-0.30103558	-0.58335767	0.0336235059645101	0.469381136420593	0.20484468520241	0.179513357771027
PPA2	5.014e-07	0.0128707904	0.0003965103	-6.03133322	-1.8480686	-2.88060923	9.65009154197428e-07	0.0143376652274033	0.00281520827374778	0.000224473670621961
PPAP2A	0.0150062866	0.4476705631	0.0882841092	-1.39546746	-0.30108176	-0.6273214	0.0304738800178337	0.469456309038625	0.200773663032023	0.174591163495816
PPAP2B	0.0085043527	0.4419447781	0.0795355592	-1.45977625	-0.30105582	-0.67350167	0.0243357787594052	0.468366028347184	0.193399193679544	0.164925405586606
PPAP2C	5.007e-07	0.0073508856	0.0003978188	-6.11744116	-2.21012861	-3.64143268	9.01403516424258e-07	0.00765591040698736	0.00178256055280953	8.85540159913023e-05
PPAPDC1A	5.04e-07	0.1672526701	0.0298669622	-2.34529964	-0.46511414	-1.31974391	0.000525850696389593	0.213703697709401	0.0604064564126937	0.0454438345733378
PPAPDC1B	5e-07	0.0154361451	0.0001688889	-6.05741866	-1.71289478	-2.30983183	8.30448080808299e-07	0.0181175961066856	0.00248229542328852	0.000207169529606921
PPAPDC2	5.002e-07	0.0146987242	0.0003977495	-6.12078933	-1.86205121	-3.51773526	8.78284940039173e-07	0.0166269512053331	0.00302571555502745	0.000112283348384528
PPAPDC3	5.005e-07	0.038665664	0.0005953492	-6.00255438	-1.33140915	-2.05435961	1.03305546793741e-06	0.0463538098650983	0.0068532157961355	0.00039998694871075
PPARA	5.011e-07	0.0313170584	0.0004841545	-5.36041584	-1.22199705	-1.80896862	1.9682640805873e-06	0.0359200058807606	0.0106600412542739	0.00828088321949071
PPARD	0.0140068262	0.4472007856	0.0892905339	-1.40619796	-0.30105222	-0.59595634	0.0290531558154912	0.470106567523488	0.1997048999114	0.173398961729646
PPARG	5.051e-07	0.1841542825	0.0356834186	-1.98136835	-0.53296705	-1.25566832	0.00681578489939453	0.233954228433978	0.0698294521915421	0.0536590301314216
PPARGC1A	0.0088806227	0.0781318905	0.0306964502	-1.85693356	-1.04324644	-1.45660695	0.0133915463649379	0.0868663720974515	0.0395350743794393	0.0359153332841149
PPARGC1B	0.0169847025	0.1194622018	0.0445993558	-1.62707402	-0.87029005	-1.25877249	0.0239504302666114	0.135556693395696	0.0608805496185914	0.0546138130811073
PPAT	0.0078030561	0.2450810815	0.0545093622	-1.62018681	-0.52760173	-1.11159727	0.0238738703857998	0.291910698452954	0.0999624639677226	0.0800547020896757
PPBP	5.005e-07	0.0476605539	0.0005962512	-6.11463597	-1.33380126	-2.49064521	9.19988944916098e-07	0.0590187083400745	0.00759780711280159	0.000222796038898273
PPCDC	5.002e-07	0.0055678219	5.92582e-05	-6.18155641	-2.25021503	-4.01550181	7.44352858267113e-07	0.00682460419531526	0.000826694271651677	6.93095553645723e-05
PPCS	5.049e-07	0.2890988633	0.0400141185	-2.07070794	-0.30409831	-1.17690545	0.00132018260253021	0.352274617626003	0.0970300237246179	0.0687225198856792
PPDPF	5.003e-07	0.0917415206	0.000748389	-6.10573068	-1.00462343	-1.82380124	8.47827006910921e-07	0.116374189591846	0.0132783652818122	0.000511507964807093
PPFIA1	0.1545208119	0.4999984491	0.3317299782	-0.81088463	-0.30103134	-0.34257494	0.133072492061438	0.49089342523543	0.329005720738358	0.333841692149159
PPFIA4	0.0007193326	0.0442793962	0.0176114364	-2.31257458	-1.21551542	-1.62929456	0.00341922306670792	0.0499293605383065	0.0222892277162574	0.0208472527612236
PPFIBP1	5.01e-07	0.0243374735	0.009001102	-3.05068009	-1.39320649	-1.90203577	0.000159157764391766	0.0275670997777277	0.01125766061158	0.0103869596812589
PPFIBP2	5.003e-07	0.0088238344	0.0001343715	-5.78028661	-1.84600168	-2.47201722	1.08131100039301e-06	0.0103363031324728	0.00195409318612132	0.000607341295179212
PPHLN1	5.079e-07	0.0251043833	0.0007911812	-5.51915655	-1.34922087	-2.05943607	1.79886840755097e-06	0.0296568726926826	0.00718775557118512	0.00405930347300965
PPIA	5.021e-07	0.402168225	0.0080038399	-5.08397159	-0.3010656	-0.81116223	3.58040602851168e-06	0.444491728393832	0.124922040906624	0.0824722193050197
PPIB	5.004e-07	0.0056098104	6.66869e-05	-6.18255647	-2.24727253	-3.97860456	7.35987488550566e-07	0.00692470779142192	0.000832491070385835	6.81022388973422e-05
PPIC	5.003e-07	0.0198409505	0.0003973093	-6.04995375	-1.67353969	-2.89232527	9.7508964981744e-07	0.0232045229038906	0.00378863941680523	0.000179619625654052
PPID	5.001e-07	0.0069261398	0.000396251	-6.09734598	-2.20262704	-3.3031802	9.00718579824903e-07	0.00718957237384527	0.00174106599332145	0.000108852943455763
PPIE	0.0262622011	0.4569310585	0.1070438741	-1.30681191	-0.30107523	-0.61282649	0.0384354636189181	0.472600341919561	0.214115967542619	0.190547293059076
PPIF	5.009e-07	0.4101583729	0.0135056991	-3.73733983	-0.30107957	-0.77525347	1.3059426089183e-05	0.450934868347985	0.142512462847375	0.104948457248211
PPIG	0.0232843273	0.2312190588	0.0738497128	-1.43763111	-0.57767111	-1.05291216	0.037149132493309	0.26660759590272	0.108848640490997	0.0939538984627722
PPIH	5.001e-07	0.2680017745	0.0287506368	-3.50368896	-0.3012447	-1.19864942	1.99714185879127e-05	0.328991075846351	0.0810542983205595	0.0542958810275114
PPIL1	5.003e-07	0.0224660141	0.0002420649	-5.95440684	-1.4857815	-2.03841031	9.10258791803697e-07	0.0258458777758411	0.0043342299883674	0.000627834775486932
PPIL2	5.052e-07	0.0307145628	0.0113822813	-3.88152977	-1.23157994	-1.78245621	1.37223506974509e-05	0.0346419774294205	0.0135366786198781	0.0125283216620836
PPIL3	5.038e-07	0.4204059377	0.0535202913	-2.16098281	-0.30108616	-0.71806299	0.000330684272999171	0.458613705629649	0.161043508421061	0.126511338776735
PPIL4	5.004e-07	0.017836021	0.0005950178	-5.76364332	-1.55883461	-2.26701292	1.31801555989594e-06	0.0210934235313509	0.00421936014825874	0.00123968553022449
PPIP5K1	5.001e-07	0.0136245922	0.0001581864	-5.92330389	-1.69536325	-2.30263535	9.25540143827177e-07	0.0158138968436408	0.00269004945648882	0.000535678537374258
PPL	5.007e-07	0.0086919413	0.000195468	-5.41211145	-1.80333824	-2.50709516	1.74811539571402e-06	0.0102051548099068	0.00218768722215982	0.00100815849746857
PPM1A	0.0362558894	0.4635313351	0.1293355925	-1.23992503	-0.30109815	-0.55750464	0.0456383973058662	0.475663845707889	0.225874002547099	0.205808148358469
PPM1B	5.004e-07	0.0359566318	0.000795111	-5.58648121	-1.19203378	-1.93575491	1.59120699400019e-06	0.04305352036741	0.00954033251823168	0.00448715939921526
PPM1D	5.002e-07	0.0193799437	0.0005937485	-5.74320445	-1.52125398	-2.28539456	1.36687305623803e-06	0.022587633947651	0.00450967964072099	0.00125727179126535
PPM1E	0.0024946125	0.2167325204	0.0471379018	-1.72830341	-0.55183703	-1.18166246	0.0177920384684975	0.266977048209733	0.0864421179532583	0.0682822589360409
PPM1F	5e-07	0.0134533621	0.0001409266	-5.98015882	-1.72819718	-2.31937901	8.8453513383911e-07	0.0156877346765182	0.00241208556069743	0.000322018369007781
PPM1G	0.0274860688	0.4020092902	0.1021947559	-1.27935104	-0.3271625	-0.79651561	0.0465748204634944	0.439104628471195	0.180815676137248	0.155323362289988
PPM1H	6.279e-07	0.1150766949	0.0310760215	-2.01060129	-0.78526367	-1.38909591	0.0078892680275744	0.140778132724198	0.0490993913124783	0.0406951966445994
PPM1J	5.069e-07	0.021730308	0.0005933722	-5.360751	-1.32552668	-2.03939318	1.69467539244724e-06	0.0240646760480505	0.00658393419089532	0.0044090823433555
PPM1K	5.006e-07	0.0245582147	0.000259685	-5.91054962	-1.42648297	-1.98157576	9.48132129218857e-07	0.0282060437323895	0.00503124529261235	0.000893213307674981
PPM1L	5.005e-07	0.0852688798	0.0205977973	-4.03674783	-0.69001969	-1.50215905	1.10801430238877e-05	0.103152679234092	0.0316574704369689	0.0258677671126755
PPM1M	5.007e-07	0.0637946003	0.0009151114	-5.4476863	-0.90057263	-1.63705596	1.80731547487778e-06	0.0768023386541879	0.018605748815859	0.0124609754003461
PPM1N	5.005e-07	0.0371683296	0.0002897443	-5.96045689	-1.2623961	-1.88496121	8.91717511359527e-07	0.0433384766723829	0.00741918448930083	0.00111164520911293
PPME1	0.0533157493	0.4714863569	0.1478120776	-1.14554836	-0.30104617	-0.50110146	0.0589202780046951	0.478951490517572	0.243471431971427	0.227960346212204
PPOX	5.024e-07	0.0474309805	0.0008576797	-4.45652855	-0.99911421	-1.65547596	4.67261251106411e-06	0.0556817122406686	0.0183108190015679	0.0159411674071346
PPP1CA	0.0277645407	0.4579673167	0.1105535633	-1.29529058	-0.30104118	-0.63891981	0.0394210148379908	0.473398977760936	0.215898813161395	0.19339278031152
PPP1CB	0.0529880566	0.4723813919	0.1345782191	-1.15165057	-0.30103634	-0.48314923	0.0584518160002201	0.478733473229814	0.243603640456121	0.228076087248966
PPP1CC	0.0055008883	0.3494996469	0.0657506709	-1.51885833	-0.3558107	-0.93877038	0.0260965349520481	0.402439372210653	0.137412721632549	0.109073561517347
PPP1R10	0.0483295382	0.3868387254	0.1283711194	-1.14919238	-0.35528653	-0.75620898	0.0670320449756024	0.422209305672433	0.192395915631688	0.172725356912149
PPP1R11	5e-07	0.3791862906	0.004502706	-5.49058798	-0.30103392	-0.88932345	1.54545847721892e-06	0.425008634068564	0.0911801347410092	0.0399599739535622
PPP1R12A	0.0029741916	0.0328982912	0.0149438314	-2.28878235	-1.40400632	-1.75332711	0.00420475259899964	0.0346445375725722	0.0171896585416746	0.0163889628143603
PPP1R12B	0.0022538447	0.0326254981	0.0141866991	-2.33176894	-1.39717522	-1.75585713	0.00353629985984418	0.0345217820494392	0.0167893505125727	0.0159629895921635
PPP1R12C	0.0199676792	0.3013052529	0.079831979	-1.42405198	-0.45489274	-1.00124597	0.037703973061526	0.349188496601446	0.132051764702267	0.1109155063057
PPP1R13B	0.0222302842	0.1732879251	0.0621369219	-1.49648439	-0.7073203	-1.14966528	0.0327415413297192	0.199735612692227	0.086130781867056	0.0760695816149294
PPP1R13L	0.0212562071	0.3899807919	0.0890310644	-1.33001838	-0.33037424	-0.83269959	0.04077944260758	0.431809575653845	0.170012770815983	0.143956867633401
PPP1R14A	5.004e-07	0.3826682631	0.0050026934	-5.43630401	-0.30105632	-0.86530329	1.76223664026765e-06	0.425793309220987	0.0989693057152935	0.0503630836067254
PPP1R14C	5.03e-07	0.1838979438	0.0022461977	-5.65347696	-0.47605901	-1.41495346	1.29769673576332e-06	0.228524828821318	0.0385103919590664	0.0135388000059861
PPP1R14D	5.001e-07	0.0138649218	0.0001334922	-6.08564994	-1.77717083	-2.48713437	8.02907395438318e-07	0.0163708498448754	0.00218585505679937	0.000172263152485848
PPP1R16A	5.02e-07	0.053151147	0.0186349911	-3.03521627	-0.96983745	-1.60577153	8.30504173638163e-05	0.0626280107515704	0.0233024934501859	0.0208818756722179
PPP1R16B	0.0623378049	0.4770008702	0.1513863924	-1.1077165	-0.30103266	-0.44128942	0.0647797930230292	0.48134174076169	0.252039333755191	0.239245096365084
PPP1R17	5.001e-07	0.0102872963	0.0003961461	-6.14160091	-2.05813129	-3.86972836	8.67675257986708e-07	0.0112320573352107	0.00230929858062079	8.7647061833309e-05
PPP1R18	5.001e-07	0.0148914951	0.0005961399	-5.93791843	-1.71759341	-2.42885098	1.06958295550199e-06	0.0169921804583828	0.00340104778251259	0.000460572469729066
PPP1R1A	5.047e-07	0.4179431831	0.051524258	-2.37665997	-0.3010465	-0.74496383	0.00013485735006783	0.456805822785467	0.156569384730066	0.121293366614099
PPP1R1B	5.118e-07	0.4289630657	0.0690347188	-1.61945539	-0.3010315	-0.74749778	0.0130935616745063	0.463760915063344	0.180411454255595	0.150259182427059
PPP1R1C	5e-07	0.0085049993	0.0003960581	-6.14758142	-2.15853906	-4.4776125	8.55712936720066e-07	0.0089528547001208	0.0021139841238198	7.0049993596773e-05
PPP1R2	5e-07	0.0689825284	0.0010672324	-5.28814979	-0.84739849	-1.60264822	2.13307512931121e-06	0.0825498808374	0.021465213525808	0.0157648471409118
PPP1R21	5.007e-07	0.0238151191	0.0007943213	-4.60365037	-1.31926389	-1.99797808	4.01037494131431e-06	0.0277019636029535	0.00837330079932624	0.00655352298493394
PPP1R27	5.003e-07	0.0145004924	0.0003977603	-6.10010921	-1.85318317	-3.16651332	9.14849964499816e-07	0.0165437184283202	0.0030049653648181	0.000119843896488003
PPP1R32	5.005e-07	0.0047098962	5.85218e-05	-6.16524948	-2.31262842	-3.71462453	7.81135514434559e-07	0.00593695357476238	0.000724849442392708	8.32669598339064e-05
PPP1R37	0.036636507	0.4627308473	0.109681251	-1.23335716	-0.30103123	-0.56974127	0.0464054150997776	0.475335964938583	0.22657761143522	0.206827916812386
PPP1R3A	5.016e-07	0.0234084676	0.0007939919	-5.53846404	-1.37240787	-2.09822219	1.92780559202408e-06	0.0272449772756957	0.0067910473265369	0.00388424666111253
PPP1R3B	5e-07	0.0861861495	0.0009883011	-5.81223474	-0.83435268	-1.61701968	1.12451161661051e-06	0.109224577519958	0.0194218570662071	0.00672560473672462
PPP1R3C	5.656e-07	0.3263728482	0.0539794423	-1.63103371	-0.36090732	-1.00043232	0.0191747982140829	0.386420642225152	0.123129616928357	0.0949567587341229
PPP1R3D	5.003e-07	0.0149629925	0.000130609	-6.09771835	-1.75149746	-2.53782032	7.96308126986687e-07	0.0177962897155071	0.00227735941402564	0.000161745597001939
PPP1R3E	5.006e-07	0.3507517485	0.0030005112	-5.62527934	-0.30124522	-0.97950436	1.12903622216707e-06	0.396163274389444	0.0672987744802454	0.0132925306043621
PPP1R7	0.0356165465	0.4627556439	0.1110969488	-1.23874116	-0.30103349	-0.60422564	0.0459093191275225	0.476995621301995	0.22537394597205	0.205419551680226
PPP1R8	0.0077538689	0.4396871634	0.078533905	-1.47113542	-0.30106236	-0.6485206	0.0236574354912937	0.467016338549964	0.191628083984775	0.163295275184879
PPP1R9A	0.0210475534	0.1038806868	0.0459586248	-1.58611439	-0.9441327	-1.28170453	0.026250012084289	0.113825885161516	0.0578119577407367	0.0535111186995008
PPP1R9B	0.0499271962	0.4710970535	0.1507115374	-1.16404389	-0.30103135	-0.48126269	0.0554546383109657	0.478109354431332	0.24044770654865	0.22418261998088
PPP2CA	0.0343184804	0.4617209266	0.1173480955	-1.24921967	-0.30104339	-0.56771797	0.0449478267546438	0.475455547445261	0.223113642602847	0.20242555552677
PPP2CB	6.106e-07	0.3296996356	0.0574917218	-1.60873138	-0.35751502	-1.04080338	0.020141630245706	0.388872353135725	0.126257472108132	0.0973935796312059
PPP2R1A	0.0063527587	0.1037531372	0.0342639343	-1.85722909	-0.89072742	-1.38419806	0.0130928717770276	0.121449195230353	0.0481614619618344	0.041931662139768
PPP2R1B	5.001e-07	0.0048986059	6.58082e-05	-6.09908094	-2.24015609	-3.54889549	8.00810322431521e-07	0.00604680026372963	0.00080185978207721	0.000114406220121367
PPP2R2A	0.0621634742	0.4769787495	0.1579089126	-1.10854282	-0.30103275	-0.4957753	0.0638843067652102	0.480477891575262	0.251209386148995	0.237658724549383
PPP2R2B	0.0477345116	0.4697436869	0.1308091192	-1.17616309	-0.30105173	-0.53282845	0.0542700430377007	0.47785947445026	0.23971564366478	0.224335044746986
PPP2R2D	5.036e-07	0.3228503029	0.0537671239	-1.6570725	-0.35811081	-1.01509143	0.0174852371833325	0.384727587855433	0.120133892186247	0.0919139715075374
PPP2R3A	5.203e-07	0.0268605863	0.0122325691	-2.6703084	-1.39631891	-1.79301025	0.000656808723416991	0.0299207466744774	0.0138547044942487	0.0133316391709112
PPP2R3C	5.001e-07	0.0114204203	0.000121133	-5.96480082	-1.79337903	-2.41909229	8.92141054051492e-07	0.0131665951244519	0.00211250147055265	0.000344933814125865
PPP2R4	0.0215112977	0.4539763416	0.0980493564	-1.34342506	-0.30103067	-0.60604948	0.0347164691854316	0.472760149296375	0.208738422398282	0.183702647711341
PPP2R5B	0.0476896133	0.4698240109	0.1317702783	-1.17566272	-0.30103509	-0.48706391	0.0545296507238283	0.47794569699276	0.238048438528623	0.220737716166164
PPP2R5C	0.0070546032	0.106419448	0.0346342156	-1.83932143	-0.88945678	-1.35990861	0.0137760877953	0.122665340693489	0.0494984446556437	0.0431431883472906
PPP2R5D	0.0334973188	0.4153350837	0.1149885735	-1.22005556	-0.3171407	-0.71422993	0.0525463052291563	0.449028931947776	0.194115879989285	0.170141790575054
PPP2R5E	0.0644803398	0.4781990082	0.1580508142	-1.09888406	-0.30103047	-0.41645385	0.0655633071764743	0.48110733410841	0.254501670532697	0.241931055255764
PPP3CA	0.0704441644	0.4815154891	0.1707522868	-1.07658931	-0.30103581	-0.49596847	0.0690430927082024	0.483156149325805	0.260488869909815	0.249699641430739
PPP3CB	0.07487757	0.4840119895	0.1777055584	-1.06080882	-0.30104687	-0.45716234	0.0707903774524396	0.483255149462313	0.263722198703044	0.253528077097067
PPP3CC	5.098e-07	0.0380287496	0.0155908653	-2.97433955	-1.17929975	-1.69870407	0.000115341068995918	0.0430707740586587	0.0176909958234278	0.0164912442329182
PPP3R1	5.001e-07	0.1298495877	0.0019829289	-5.59274897	-0.62331196	-1.57352498	1.56193367109387e-06	0.165820181518425	0.0278351024361674	0.0104546280758732
PPP3R2	5.001e-07	0.1354585113	0.0012478114	-5.95584787	-0.72530659	-1.59256214	9.73636313053348e-07	0.171784665163664	0.023035231983951	0.00221761938554841
PPP4C	0.0040021047	0.3440969436	0.0637687712	-1.54801108	-0.36104421	-0.99162036	0.024539711672146	0.396945867244516	0.134181307597226	0.105307175250827
PPP4R1	0.0220513449	0.170197304	0.0604167571	-1.5053772	-0.71760081	-1.13757989	0.032250066871912	0.196751987296339	0.0850698060182787	0.0753153607553007
PPP4R2	0.0350614167	0.4621050948	0.1180769128	-1.24264931	-0.30103169	-0.56528011	0.0454074789482907	0.475276597949403	0.224703663845549	0.204155333780406
PPP4R4	0.0090954231	0.0446626983	0.0236205681	-1.94468665	-1.30694052	-1.58595445	0.0108203607168763	0.047138862710547	0.0260087601547203	0.0249853313749622
PPP5C	0.0675049757	0.4794148724	0.1721364605	-1.08558282	-0.30103163	-0.46098867	0.0674421412080608	0.481405540961331	0.256686609735146	0.245383908349107
PPP5D1	5.001e-07	0.4031713626	0.0090043159	-4.17592784	-0.30106267	-0.81731117	4.8929130570125e-06	0.445025784623732	0.128398173900014	0.0879309770201685
PPP6C	0.0005008106	0.2020379666	0.0430086475	-1.80635441	-0.56713174	-1.22473811	0.014476953760242	0.251846136303566	0.0803612602039972	0.0629153266001414
PPP6R1	0.0146269455	0.1854838456	0.0542459368	-1.58452534	-0.66576361	-1.16413252	0.0264665850272996	0.216887365210089	0.0845017426243235	0.0716851152482215
PPP6R2	0.0079506404	0.0749962531	0.0303368652	-1.88138962	-1.05197042	-1.45624111	0.0122740381234234	0.0833398704441973	0.038054789846217	0.0347821939329383
PPP6R3	0.0279703621	0.2532210374	0.0823412148	-1.38155754	-0.54364816	-0.9932955	0.0427883360553675	0.293369494807696	0.121142590830652	0.105438437475417
PPRC1	0.1452787089	0.4995428237	0.3317816235	-0.83507189	-0.30103005	-0.34682028	0.125415035385522	0.490316566788385	0.322434827262514	0.326279252833005
PPT2	5.242e-07	0.1829890497	0.0359578926	-1.97499348	-0.540807	-1.28777913	0.00739106803342382	0.231934287437358	0.0696850958863438	0.0531235516348264
PPTC7	5.031e-07	0.2908927569	0.0412706853	-1.98711978	-0.31903524	-1.11407553	0.00291032410695135	0.356119745335171	0.0995615905597129	0.0718538868255186
PPWD1	5.007e-07	0.0194274486	0.0003023623	-5.14260279	-1.44450055	-1.99008173	2.30870021370458e-06	0.0217765776630391	0.00707688098323394	0.00579575813299337
PPY	5.007e-07	0.1239576732	0.0009921581	-6.0141579	-0.86801654	-1.80636112	1.02559402455364e-06	0.15867770167637	0.0170712866905332	0.000637867792533637
