SYMBOL	chromosome	AF_nfe_orig	AN_nfe_orig	NFE_k_orig	Feature	mu_lof	AN_nfe	AF_nfe	AF_nfe_downsampled	controls_AF_nfe	duplicates_issue	flag1
NR1I2	3	0.00010746265	110362	11	ENST00000337940	9.0286e-07	110362.645803698	0.00010746265	9.77166497324586e-05	4.68177e-05	NA	
NR1I3	1	0.00035597686	111879	39	ENST00000367980	1.1611e-06	111879.099804305	0.00035597686	0.000445518083362014	0.0003519947	NA	
NR2C1	12	8.80561e-06	108709	0	ENST00000333003	1.9796e-06	108709.300146413	8.80561e-06	0	2.33929e-05	NA	
NR2C2	3	9.00722e-06	111126	1	ENST00000323373	1.2998e-06	111126.926027397	9.00722e-06	0	0	NA	
NR2C2AP	19	0.0	111985	0	ENST00000331552	3.1813e-07	111985.766621438	0	0	0	NA	
NR2E1	6	0.0	108211	0	ENST00000368986	9.5408e-07	108211.412345679	0	0	0	NA	
NR2F1	5	0.0	107285	0	ENST00000327111	7.5898e-07	107285.027272727	0	0	0	NA	
NR2F2	15	0.0	109369	0	ENST00000394166	5.9492e-07	109369.47826087	0	0	0	NA	
NR2F6	19	2.638046e-05	104948	2	ENST00000291442	4.2464e-07	104948.897893031	2.638046e-05	0	0	NA	
NR3C1	5	3.516788e-05	112311	3	ENST00000231509	1.7644e-06	112311.495468278	3.516788e-05	4.67639356528245e-05	4.6764e-05	NA	
NR3C2	4	2.638693e-05	112290	2	ENST00000358102	2.6742e-06	112290.513207547	2.638693e-05	2.33929072705156e-05	2.3382e-05	NA	
NR4A1	12	1.864023e-05	107261	1	ENST00000360284	1.1154e-06	107261.011204482	1.864023e-05	2.34115278363066e-05	4.99846e-05	NA	
NR4A2	2	0.0	110010	0	ENST00000339562	1.1158e-06	110010.775665399	0	0	0	NA	
NR4A3	9	1.760255e-05	107664	1	ENST00000330847	1.4117e-06	107664.333333333	1.760255e-05	2.33819678264123e-05	0	NA	
NR5A1	9	0.0	96370	0	ENST00000373588	7.8279e-07	96370.2794411178	0	0	0	NA	
NR5A2	1	9.790059000000001e-05	108102	10	ENST00000367362	1.8134e-06	108102.47469459	9.790059e-05	0.000164884727130219	0.0001648992	NA	
NR6A1	9	7.94927e-05	109004	8	ENST00000487099	1.4137e-06	109004.925864909	7.94927e-05	0.000116942651323791	0.000140331	NA	
NRAP	10	0.00113123367	111630	126	ENST00000359988	5.6659e-06	111630.090751645	0.00113123367	0.0011050123258499	0.0010146214	NA	
NRARP	9	9.408049999999999e-06	95812	0	ENST00000356628	1.2493e-07	95812.0217391304	9.40805e-06	0	0	NA	
NRAS	1	1.75801e-05	112166	1	ENST00000369535	6.0564e-07	112166.488778055	1.75801e-05	2.33819678264123e-05	2.3382e-05	NA	
NRBF2	10	3.54518e-05	109270	3	ENST00000277746	6.2273e-07	109270.277777778	3.54518e-05	0	0	NA	
NRBP1	2	0.0	110484	0	ENST00000233557	1.8523e-06	110484.775289575	0	0	0	NA	
NRBP2	8	7.967897e-05	97433	7	ENST00000442628	1.5701e-06	97433.6259904913	7.967897e-05	0.000103274978054873	2.71828e-05	NA	
NRCAM	7	8.013806e-05	109675	8	ENST00000379028	3.6317e-06	109675.936588459	8.013806e-05	2.43510446598159e-05	4.68286e-05	NA	
NRD1	1	8.957106e-05	110750	9	ENST00000354831	3.0431e-06	110750.567091682	8.957106e-05	9.44406500706145e-05	9.4196e-05	NA	
NRDE2	14	0.00034438712999999995	111856	38	ENST00000354366	3.1354e-06	111856.535022355	0.00034438713	0.000233830613308429	0.0003052038	NA	
NREP	5	0.0018943860999999999	106529	201	ENST00000395634	3.3980e-07	106529.411111111	0.0018943861	0.00202114427860697	0.00160655	NA	
NRF1	7	8.81896e-06	108502	0	ENST00000393232	1.1397e-06	108502.047169811	8.81896e-06	2.33830613103868e-05	0	NA	
NRG1	8	8.83986e-06	110254	0	ENST00000356819	1.5375e-06	110254.962625342	8.83986e-06	2.33940017779441e-05	0	NA	
NRG2	5	0.0	107332	0	ENST00000361474	1.5075e-06	107332.613915416	0	0	0	NA	
NRG3	10	0.00018516169999999998	109721	20	ENST00000372141	1.8852e-06	109721.001264223	0.0001851617	0.000304182267427937	0.0001637889	NA	
NRG4	15	1.765526e-05	108354	1	ENST00000394907	2.4329e-07	108354.441860465	1.765526e-05	2.34631628343501e-05	2.34632e-05	NA	
NRGN	11	0.0	107629	0	ENST00000284292	7.9522e-08	107629.014028056	0	0	0	NA	
NRIP1	21	8.825499999999999e-06	112561	0	ENST00000400202	1.7734e-06	112561.282976325	8.8255e-06	2.33907185628743e-05	2.33907e-05	NA	
NRIP2	12	0.0010726362099999999	110560	118	ENST00000337508	7.3369e-07	110560.302059497	0.00107263621	0.00131324164569546	0.00093689	NA	
NRIP3	11	4.3988760000000005e-05	113332	4	ENST00000309166	6.9546e-07	113332.189873418	4.398876e-05	4.67639356528245e-05	4.67859e-05	NA	
NRK	X	6.31048e-05	71178	4	ENST00000428173	4.3734e-06	71178.3374439462	6.31048e-05	0	9.77093e-05	NA	
NRL	14	8.81554e-06	110248	0	ENST00000561028	3.8683e-07	110248.534285714	8.81554e-06	2.33940017779441e-05	2.3394e-05	NA	
NRM	6	7.59109e-05	103893	7	ENST00000259953	3.9266e-07	103893.955290611	7.59109e-05	0.000151617450922648	0.0001692614	NA	
NRN1	6	0.0	111271	0	ENST00000244766	3.4513e-07	111271.269230769	0	0	0	NA	
NRN1L	16	3.662663e-05	109751	4	ENST00000339176	3.3507e-07	109751.094372294	3.662663e-05	7.11435854126108e-05	0	NA	
NRP1	10	7.220472e-05	109228	7	ENST00000265371	2.6258e-06	109228.457271364	7.220472e-05	0	0.0001662819	NA	
NRP2	2	7.047493e-05	112450	7	ENST00000360409	2.4175e-06	112450.670940171	7.047493e-05	2.33830613103868e-05	9.35476e-05	NA	
NRROS	3	1.798664e-05	111707	2	ENST00000328557	8.2635e-07	111707.656296296	1.798664e-05	4.86073980459826e-05	2.43037e-05	NA	
NRSN1	6	0.00036088788	111469	40	ENST00000378491	4.2964e-07	111469.475409836	0.00036088788	0.000420877607945651	0.0005377894	NA	
NRSN2	20	4.42635e-05	112605	4	ENST00000382291	2.3850e-07	112605.428571429	4.42635e-05	4.67880035558883e-05	0	NA	
NRTN	19	8.927769999999999e-06	110915	0	ENST00000303212	3.9369e-07	110915.123844732	8.92777e-06	2.35106032820802e-05	0	NA	
NRXN1	2	3.920017e-05	104966	4	ENST00000404971	3.7755e-06	104966.613659531	3.920017e-05	2.41908171658039e-05	0	NA	
NRXN2	11	5.282199e-05	108404	5	ENST00000265459	3.5850e-06	108404.346666667	5.282199e-05	4.67639356528245e-05	7.0146e-05	NA	
NRXN3	14	8.79446e-06	109567	0	ENST00000554719	2.2098e-06	109567.104136947	8.79446e-06	0	0	NA	
NSA2	5	3.57379e-05	110648	3	ENST00000296802	9.5535e-07	110648.347639485	3.57379e-05	0	0	NA	
NSD1	5	3.525168e-05	112363	3	ENST00000439151	6.7757e-06	112363.743801653	3.525168e-05	4.67683102024647e-05	0	NA	
NSDHL	X	0.0	78845	0	ENST00000370274	7.2832e-07	78845.9474835886	0	0	0	NA	
NSF	17	5.3551099999999996e-05	107400	5	ENST00000398238	1.2106e-06	107400.489010989	5.35511e-05	7.092543949827e-05	2.34742e-05	NA	
NSFL1C	20	1.763606e-05	110486	1	ENST00000476071	1.0231e-06	110486.955465587	1.763606e-05	0	0	NA	
NSG1	4	6.170935e-05	110924	6	ENST00000421177	2.9811e-07	110924.6125	6.170935e-05	2.33819678264123e-05	7.01459e-05	NA	
NSG2	5	0.0	109958	0	ENST00000303177	2.9411e-07	109958.406374502	0	0	0	NA	
NSL1	1	2.674259e-05	109519	2	ENST00000366977	5.6956e-07	109519.788679245	2.674259e-05	4.69551358239754e-05	4.68669e-05	NA	
NSMAF	8	0.00027111883	110512	29	ENST00000427130	2.4811e-06	110512.970833333	0.00027111883	4.94534547624788e-05	0.0002454524	NA	
NSMCE1	16	3.576177e-05	111595	3	ENST00000361439	6.5228e-07	111595.560521415	3.576177e-05	4.81370944449793e-05	4.75427e-05	NA	
NSMCE2	8	5.277709e-05	111891	5	ENST00000287437	4.4454e-07	111891.944272446	5.277709e-05	4.67726847521048e-05	9.35442e-05	NA	
NSMCE4A	10	3.85488e-05	105108	4	ENST00000369023	1.3203e-06	105108.858789625	3.85488e-05	5.93965312425754e-05	2.96983e-05	NA	
NSMF	9	8.514704999999999e-05	103055	8	ENST00000371475	1.6030e-06	103055.145994832	8.514705e-05	0.000121904004153433	0.0001268644	NA	
NSRP1	17	3.580616e-05	105457	3	ENST00000247026	1.2494e-06	105457.764065336	3.580616e-05	2.33830613103868e-05	7.09556e-05	NA	
NSUN2	5	5.2973169999999994e-05	110071	5	ENST00000264670	2.1476e-06	110071.31316435	5.297317e-05	7.09942136960499e-05	7.01831e-05	NA	
NSUN3	3	0.00011450625	111737	12	ENST00000314622	9.5085e-07	111737.730550285	0.00011450625	0.000140338856553553	2.3394e-05	NA	
NSUN4	1	0.00033416227	110843	37	ENST00000474844	1.6204e-06	110843.181395349	0.00033416227	0.000350737172090848	0.0003273751	NA	
NSUN5	7	0.00031179746	107930	33	ENST00000310326	1.3602e-06	107930.755458515	0.00031179746	0.000212269323810035	0.000284949	NA	
NSUN6	10	0.00028855851000000003	107726	31	ENST00000377304	1.3130e-06	107726.724186704	0.00028855851	0.000490787452730907	0.0002820863	NA	
NSUN7	4	6.180148e-05	100958	6	ENST00000381782	1.3149e-06	100958.665653495	6.180148e-05	9.3553035970729e-05	7.02922e-05	NA	
NT5C	17	0.00021112827999999998	109981	23	ENST00000245552	4.0989e-07	109981.853211009	0.00021112828	0.000257243270506229	0.0002572436	NA	
NT5C1A	1	0.00012347708999999998	110400	13	ENST00000235628	9.4869e-07	110400.960824742	0.00012347709	0.00016372851041817	9.38056e-05	NA	
NT5C1B	2	0.05001541392	109299	5466	ENST00000359846	1.2712e-06	109299.497194164	0.05001541392	0.0504740747826287	0.0520987456	NA	
NT5C1B-RDH14	2	0.05001541392	109845	5493	ENST00000532967	1.3161e-06	109845.830382106	0.05001541392	0.0516967878712003	0.0520987456	NA	
NT5C2	10	8.844473e-05	109242	9	ENST00000343289	1.6907e-06	109242.634560907	8.844473e-05	4.69368743134335e-05	0.0001173397	NA	
NT5C3A	7	3.51784e-05	108005	3	ENST00000242210	7.7065e-07	108005.235059761	3.51784e-05	9.35519494511577e-05	2.33831e-05	NA	
NT5C3B	17	0.00016264193000000001	108209	17	ENST00000435506	8.3999e-07	108209.282401091	0.00016264193	9.35278713056491e-05	0.0002803663	NA	
NT5DC1	6	0.0001167249	107277	12	ENST00000319550	1.1073e-06	107277.006719609	0.0001167249	0.00018730762552361	5.14505e-05	NA	
NT5DC2	3	8.876549999999999e-05	109363	9	ENST00000422318	1.3151e-06	109363.137931034	8.87655e-05	4.69924044127834e-05	9.35323e-05	NA	
NT5DC3	12	0.00010571498	112156	11	ENST00000392876	1.5053e-06	112156.372413793	0.00010571498	0.000163686897820007	0.0001406107	NA	
NT5DC4	2	0.0	111508	0	ENST00000327581	1.2438e-06	111508.033333333	0	0	0	NA	
NT5E	6	0.00022402465	108735	24	ENST00000257770	1.1674e-06	108735.858433735	0.00022402465	0.000267846226336563	0.0002232782	NA	
NT5M	17	0.00012568343	108525	13	ENST00000389022	3.7982e-07	108525.68488746	0.00012568343	0.000217994054053861	0.0001208358	NA	
NTAN1	16	7.063865e-05	111890	7	ENST00000287706	7.8184e-07	111890.986754967	7.063865e-05	9.38680771659784e-05	7.0225e-05	NA	
NTF3	12	8.80747e-06	111640	0	ENST00000423158	9.9921e-07	111640.691358025	8.80747e-06	0	2.33995e-05	NA	
NTF4	19	0.0	107682	0	ENST00000301411	2.2296e-07	107682.982035928	0	0	0	NA	
NTHL1	16	0.00220416732	102962	226	ENST00000219066	6.6759e-07	102962.370766488	0.00220416732	0.0022260921389778	0.0024997018	NA	
NTM	11	0.00027189123	107982	29	ENST00000425719	6.8479e-07	107982.552102377	0.00027189123	0.000307345558856675	0	NA	
NTMT1	9	1.7705439999999998e-05	109417	1	ENST00000372486	3.0417e-07	109417.470489039	1.770544e-05	2.3857238286096e-05	0	NA	
NTN1	17	9.35384e-06	103978	0	ENST00000173229	9.1418e-07	103978.029906542	9.35384e-06	0	2.43096e-05	NA	
NTN3	16	6.385892e-05	108214	6	ENST00000293973	7.7281e-07	108214.029739777	6.385892e-05	7.13579040769587e-05	9.47399e-05	NA	
NTN4	12	5.280757e-05	110520	5	ENST00000343702	2.0544e-06	110520.349761526	5.280757e-05	0	7.01535e-05	NA	
NTN5	19	0.00017519423999999998	101774	17	ENST00000270235	8.9769e-07	101774.30848329	0.00017519424	9.74927146542864e-05	0.0001246655	NA	
NTNG1	1	1.78409e-05	107236	1	ENST00000370068	1.4319e-06	107236.094420601	1.78409e-05	0.000117824488641719	0	NA	
NTNG2	9	0.0	107429	0	ENST00000393229	1.0990e-06	107429.189189189	0	0	0	NA	
NTPCR	1	4.3989099999999995e-05	102555	4	ENST00000366628	4.3091e-07	102555.302788845	4.39891e-05	0	2.33831e-05	NA	
NTRK1	1	7.101612e-05	107308	7	ENST00000524377	1.7611e-06	107308.576	7.101612e-05	9.37244538504824e-05	9.45241e-05	NA	
NTRK2	9	8.80638e-06	112145	0	ENST00000376214	2.2925e-06	112145.388137357	8.80638e-06	2.34027615258601e-05	2.34028e-05	NA	
NTRK3	15	2.6426820000000004e-05	110799	2	ENST00000360948	2.0212e-06	110799.579100145	2.642682e-05	7.01951641183311e-05	2.33995e-05	NA	
NTS	12	0.00016354246	107883	17	ENST00000256010	3.2298e-07	107883.064377682	0.00016354246	0.000143349048553305	0.0002387138	NA	
NTSR1	20	8.062606e-05	109502	8	ENST00000370501	9.2399e-07	109502.068222621	8.062606e-05	4.87578013639409e-05	7.01557e-05	NA	
NTSR2	2	8.81881e-06	102075	0	ENST00000306928	4.8712e-07	102075.156862745	8.81881e-06	0	2.33831e-05	NA	
NUAK1	12	2.640895e-05	110904	2	ENST00000261402	1.5618e-06	110904.894187779	2.640895e-05	2.33940017779441e-05	4.67683e-05	NA	
NUAK2	1	0.00017688096999999997	107808	19	ENST00000367157	1.3322e-06	107808.644216691	0.00017688097	0.000154390513592164	9.35279e-05	NA	
NUB1	7	9.843564e-05	102430	10	ENST00000568733	1.6550e-06	102430.516405136	9.843564e-05	0.000142441689138106	9.51105e-05	NA	
NUBP1	16	0.00028570765	105566	30	ENST00000283027	7.2960e-07	105566.271576525	0.00028570765	0.000350731704466414	0.0004104985	NA	
NUBP2	16	2.9322329999999997e-05	101902	2	ENST00000262302	4.1769e-07	101902.607924305	2.932233e-05	2.33983808320464e-05	2.33984e-05	NA	
NUBPL	14	0.00015913247	107173	17	ENST00000281081	9.8546e-07	107173.552631579	0.00015913247	0.000187817690360737	0.0002347275	NA	
NUCB1	19	0.00018646174	109475	20	ENST00000405315	1.6154e-06	109475.77166157	0.00018646174	0.000163800754594735	0.0002340064	NA	
NUCB2	11	0.00012589813999999998	105989	13	ENST00000529010	1.0858e-06	105989.662921348	0.00012589814	4.75999939200693e-05	0.0001258946	NA	
NUCKS1	1	0.0	108883	0	ENST00000367142	8.7746e-07	108883.289655172	0	0	0	NA	
NUDC	1	8.79028e-06	111158	0	ENST00000321265	1.1500e-06	111158.466076696	8.79028e-06	0	0	NA	
NUDCD1	8	0.00019900696	108167	21	ENST00000239690	1.6255e-06	108167.41997264	0.00019900696	9.94971824931448e-05	0.0001927173	NA	
NUDCD2	5	9.550189999999998e-06	104274	0	ENST00000302764	3.7339e-07	104274.506437768	9.55019e-06	2.50588883877111e-05	0	NA	
NUDCD3	7	1.758953e-05	110080	1	ENST00000355451	1.0466e-06	110080.432525952	1.758953e-05	4.67661227230543e-05	0	NA	
NUDT1	7	0.00010088095	103608	10	ENST00000397049	5.5616e-07	103608.398576512	0.00010088095	7.55221465233522e-05	0.0001223498	NA	
NUDT10	X	2.44652e-05	78877	1	ENST00000376006	3.1873e-07	78877.0615384615	2.44652e-05	3.2309133792123e-05	0	NA	
NUDT11	X	1.2245e-05	79350	0	ENST00000375992	3.1392e-07	79350.3363636364	1.2245e-05	0	0	NA	
NUDT12	5	8.17129e-05	107549	8	ENST00000230792	9.5792e-07	107549.744234801	8.17129e-05	7.02325449313381e-05	0.0001172347	NA	
NUDT13	10	0.00024329987999999997	111522	27	ENST00000357321	9.9288e-07	111522.816399287	0.00024329988	0.00026643487613233	0.0001407762	NA	
NUDT14	14	4.748179e-05	104219	4	ENST00000392568	3.3155e-07	104219.794285714	4.748179e-05	2.33874362692362e-05	2.33973e-05	NA	
NUDT15	13	1.875426e-05	98838	1	ENST00000258662	3.1362e-07	98838.7368421053	1.875426e-05	0	0	NA	
NUDT16	3	0.0	105414	0	ENST00000502852	1.0725e-07	105414.071174377	0	0	0	NA	
NUDT16L1	16	9.1659e-06	99638	0	ENST00000304301	3.5966e-07	99638.7784946236	9.1659e-06	0	0	NA	
NUDT17	1	0.00010692110000000001	107184	11	ENST00000334513	9.1072e-07	107184.623145401	0.0001069211	5.05429260606148e-05	5.05429e-05	NA	
NUDT18	8	8.508405999999999e-05	101634	8	ENST00000309188	5.7668e-07	101634.29769392	8.508406e-05	7.50225067520256e-05	9.74323e-05	NA	
NUDT19	19	0.0011715793	96843	113	ENST00000397061	3.5301e-07	96843.4523809524	0.0011715793	0.00106685252766211	0.0012550695	NA	
NUDT2	9	5.2806759999999994e-05	110660	5	ENST00000379158	3.4714e-07	110660.37037037	5.280676e-05	0	7.01459e-05	NA	
NUDT21	16	0.0	110902	0	ENST00000300291	5.4373e-07	110902.152230971	0	0	0	NA	
NUDT22	11	0.00045883910999999994	105786	48	ENST00000279206	7.5409e-07	105786.98313253	0.00045883911	0.000542151572386056	0.0002812819	NA	
NUDT3	6	0.0	105889	0	ENST00000607016	4.0383e-07	105889.255060729	0	0	0	NA	
NUDT4	12	0.0	102304	0	ENST00000337179	4.9094e-07	102304.6	0	0	0	NA	
NUDT5	10	4.404672000000001e-05	109982	4	ENST00000491614	7.1817e-07	109982.453846154	4.404672e-05	4.67661226207735e-05	4.67662e-05	NA	
NUDT6	4	0.00016883237	108366	18	ENST00000304430	1.0676e-06	108366.562607204	0.00016883237	4.69660016947421e-05	7.04303e-05	NA	
NUDT7	16	0.00193711564	106368	206	ENST00000268533	2.4590e-07	106368.592771084	0.00193711564	0.00169520897425	0.0021228302	NA	
NUDT8	11	0.0	107281	0	ENST00000376693	2.4569e-07	107281.049327354	0	0	0	NA	
NUDT9	4	0.00021214433999999996	109715	23	ENST00000302174	1.0616e-06	109715.424528302	0.00021214434	0.000140577734747803	0.0002816941	NA	
NUF2	1	0.00038865998	108627	42	ENST00000271452	1.3126e-06	108627.298311445	0.00038865998	0.000327947915435172	0.0003280294	NA	
NUFIP1	13	7.105082e-05	109392	7	ENST00000379161	1.1487e-06	109392.808259587	7.105082e-05	0	4.67727e-05	NA	
NUFIP2	17	9.18038e-06	111072	1	ENST00000225388	1.1978e-06	111072.650887574	9.18038e-06	0	0	NA	
NUGGC	8	0.00039958344	102455	40	ENST00000413272	2.0470e-06	102455.212809917	0.00039958344	0.000490418750157331	0.0004045961	NA	
NUMA1	11	5.3016009999999996e-05	111679	5	ENST00000393695	5.7131e-06	111679.259611864	5.301601e-05	2.33819678264123e-05	4.67924e-05	NA	
NUMB	14	5.291689e-05	110192	5	ENST00000355058	1.2630e-06	110192.010217114	5.291689e-05	2.34334723719361e-05	7.02292e-05	NA	
NUMBL	19	0.0	100912	0	ENST00000252891	1.8614e-06	100912.173541963	0	0	0	NA	
NUP107	12	0.00018734706	108590	20	ENST00000229179	3.4792e-06	108590.212008895	0.00018734706	0.000164301606384622	0.0002137029	NA	
NUP133	1	9.872369e-05	108629	10	ENST00000261396	3.5023e-06	108629.582895724	9.872369e-05	0.000117722354792899	7.09593e-05	NA	
NUP153	6	8.8717e-06	110364	0	ENST00000262077	3.1071e-06	110364.662449684	8.8717e-06	4.69175190015952e-05	0	NA	
NUP155	5	0.00013232645	112441	14	ENST00000231498	4.3325e-06	112441.040533037	0.00013232645	9.36012916006988e-05	0.0001638275	NA	
NUP160	11	0.00011451856000000002	110036	12	ENST00000378460	4.7507e-06	110036.841031149	0.00011451856	0.000140375050018771	9.35464e-05	NA	
NUP188	9	9.73065e-05	111550	10	ENST00000372577	4.8266e-06	111550.592592593	9.73065e-05	4.704813383446e-05	0.0001405837	NA	
NUP205	7	9.828073e-05	110716	10	ENST00000285968	6.1613e-06	110716.047223437	9.828073e-05	9.39513007958341e-05	9.49267e-05	NA	
NUP210	3	0.0005645959599999999	109888	62	ENST00000254508	4.3136e-06	109888.591433892	0.00056459596	0.000632982081065878	0.0006680252	NA	
NUP210L	1	0.00022238058999999997	110108	24	ENST00000368559	5.2139e-06	110108.971978984	0.00022238059	0.000141219388704738	0.0002368044	NA	
NUP214	9	7.949312e-05	109391	8	ENST00000359428	4.4463e-06	109391.177210216	7.949312e-05	4.67978812811961e-05	0	NA	
NUP35	2	3.540133e-05	109942	3	ENST00000295119	9.1981e-07	109942.517894737	3.540133e-05	7.01820250066915e-05	4.67967e-05	NA	
NUP37	12	4.501036e-05	107553	4	ENST00000552283	1.0199e-06	107553.554545455	4.501036e-05	0	2.59592e-05	NA	
NUP43	6	0.00015009156	107307	16	ENST00000340413	1.2259e-06	107307.118927973	0.00015009156	0.000187351592056592	0.0002578562	NA	
NUP50	22	1.7592620000000003e-05	111402	1	ENST00000347635	7.8140e-07	111402.201954397	1.759262e-05	2.33819678264123e-05	0	NA	
NUP54	4	2.71304e-05	108584	2	ENST00000264883	1.5719e-06	108584.147601476	2.71304e-05	2.34973448000376e-05	2.34973e-05	NA	
NUP62	19	0.0	109769	0	ENST00000596217	4.2265e-07	109769.68	0	0	0	NA	
NUP62CL	X	0.0005439555999999999	77623	42	ENST00000372466	4.3716e-07	77623.2388059701	0.0005439556	0.000748064788915631	0.0006830452	NA	
NUP85	17	8.85865e-06	108093	0	ENST00000245544	2.4233e-06	108093.770428016	8.85865e-06	0	2.35771e-05	NA	
NUP88	17	0.00015865143	109968	17	ENST00000573584	2.2280e-06	109968.274538745	0.00015865143	0.000163700027098276	0.0001169427	NA	
NUP93	16	0.00014918423000000002	110713	16	ENST00000308159	2.8863e-06	110713.544982699	0.00014918423	0.000295964684761535	0.0001523133	NA	
NUP98	11	3.538822e-05	110792	3	ENST00000324932	4.6251e-06	110792.308687616	3.538822e-05	2.3384154896642e-05	2.35483e-05	NA	
NUPL1	13	7.992791999999999e-05	105889	8	ENST00000381736	1.3717e-06	105889.646464646	7.992792e-05	2.34400637569734e-05	0.0001059172	NA	
NUPL2	7	0.00015290558000000001	108831	16	ENST00000258742	7.1757e-07	108831.886315789	0.00015290558	0.000167147934118972	0.0002149847	NA	
NUPR1	16	0.0	110328	0	ENST00000395641	9.6731e-08	110328.085889571	0	0	0	NA	
NUPR1L	7	NA	NA	NA	ENST00000329309	1.0243e-07	NA	0	0	0	NA	AN_too_low
NUS1	6	0.0	103287	0	ENST00000368494	5.1321e-07	103287.262626263	0	0	0	NA	
NUSAP1	15	5.648852e-05	103658	5	ENST00000559596	9.3056e-07	103658.733711048	5.648852e-05	7.98477170520224e-05	4.85521e-05	NA	
NUTF2	16	0.0	110705	0	ENST00000219169	4.7779e-07	110705.743243243	0	0	0	NA	
NUTM1	15	7.94839e-05	111730	8	ENST00000333756	1.5285e-06	111730.267118644	7.94839e-05	4.68209224976545e-05	2.33842e-05	NA	
NUTM2A	10	1.2201099999999999e-05	97261	1	ENST00000381707	2.2436e-07	97261.6056338028	1.22011e-05	3.2137806916056e-05	3.21378e-05	NA	
NUTM2B	10	0.0	96427	0	ENST00000429828	2.3328e-07	96427.1285714286	0	0	0	NA	
NUTM2D	10	1.25546e-05	101128	1	ENST00000412718	2.0426e-07	101128.461538462	1.25546e-05	3.25245560398101e-05	0	NA	
NUTM2E	10	0.0	71050	0	ENST00000429984	1.7433e-07	71050.6666666667	0	0	0	NA	
NUTM2F	9	0.00021371046000000002	105196	22	ENST00000253262	1.0432e-06	105196.129032258	0.00021371046	0.000258445867889935	0.0002585625	NA	
NUTM2G	9	0.00011593453000000002	105939	12	ENST00000372322	1.0756e-06	105939.689243028	0.00011593453	9.39441633532752e-05	0.0001646536	NA	
NVL	1	0.00033170247000000004	110966	36	ENST00000281701	3.2460e-06	110966.645724258	0.00033170247	0.000384028821560724	0.0003621708	NA	
NWD1	19	0.00044085419	111064	48	ENST00000524140	3.2213e-06	111064.037851038	0.00044085419	0.00042131393873764	0.0004444845	NA	
NXF1	11	2.642239e-05	106372	2	ENST00000532297	2.4988e-06	106372.093785311	2.642239e-05	0	2.33962e-05	NA	
NXF2	X	0.0140755	58212	819	ENST00000395088	4.4887e-07	58212.3170731707	0.0140755	0.0153523009356502	0.0129463	NA	
NXF2B	X	1.73461e-05	73151	1	ENST00000457521	6.5204e-07	73151.393258427	1.73461e-05	0	4.58064e-05	NA	
NXF3	X	3.6696199999999996e-05	81188	2	ENST00000395065	1.6699e-06	81188.2752	3.66962e-05	0	0	NA	
NXF5	X	0.00025698990000000004	79247	20	ENST00000537026	1.3180e-06	79247.4990215264	0.0002569899	0.000226170220610566	0.0003233863	NA	
NXN	17	8.79245e-06	105984	0	ENST00000336868	1.2533e-06	105984.216814159	8.79245e-06	0	0	NA	
